Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
10/19/2016,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,194.36,0.00266697,194.5635714,195.563
10/20/2016,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,194,-0.001866883,194.4064286,195.5146
10/21/2016,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,194.09,0.000467751,194.29,195.4498
10/24/2016,2016,10,24,Monday,43,2016-43,215,215.32,214.48,214.89,60146600,194.92,0.004252837,194.3035714,195.405
10/25/2016,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,194.26,-0.003350693,194.2085714,195.3356
10/26/2016,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,193.87,-0.002007655,194.0764286,195.2788
10/27/2016,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,193.36,-0.002666989,193.9557143,195.2044
10/28/2016,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,192.79,-0.002955375,193.7214286,195.1098
10/31/2016,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,192.79,4.69E-05,193.6642857,195.021
11/1/2016,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,191.4,-0.007244972,193.4892857,194.9046
11/2/2016,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,190.25,-0.006018848,193.2778571,194.7572
11/3/2016,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,189.37,-0.004577262,192.9964286,194.6124
11/4/2016,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,189.17,-0.001101535,192.7485714,194.4664
11/7/2016,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,193.34,0.022056929,192.7121429,194.4112
11/8/2016,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,194.21,0.004504115,192.7014286,194.354
11/9/2016,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,196.27,0.01060191,192.8635714,194.3446
11/10/2016,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,196.76,0.002495676,193.0542857,194.3562
11/11/2016,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,196.3,-0.002305202,193.1528571,194.3584
11/14/2016,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,196.46,0.000785696,193.31,194.346
11/15/2016,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,197.99,0.007802796,193.6042857,194.3524
11/16/2016,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,197.62,-0.00187845,193.9085714,194.3516
11/17/2016,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,198.64,0.005140675,194.3264286,194.3804
11/18/2016,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,198.19,-0.002237476,194.7121429,194.4946
11/21/2016,2016,11,21,Monday,47,2016-47,219.17,220.18,219,220.15,72402600,199.69,0.007551429,195.3042857,194.5834
11/22/2016,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,200.08,0.001953426,196.0064286,194.7362
11/23/2016,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,200.19,0.000543764,196.7792857,194.8926
11/25/2016,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,200.93,0.00371563,197.6192857,195.0254
11/28/2016,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,199.99,-0.004694798,198.0942857,195.1544
11/29/2016,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,200.38,0.00195012,198.535,195.2906
11/30/2016,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,199.9,-0.002399038,198.7942857,195.417
12/1/2016,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,199.16,-0.003675453,198.9657143,195.485
12/2/2016,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,199.26,0.000500832,199.1771429,195.5304
12/5/2016,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221,67837800,200.46,0.006008816,199.4628571,195.6214
12/6/2016,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,201.09,0.00316717,199.6842857,195.7566
12/7/2016,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,203.72,0.013080997,200.12,195.9204
12/8/2016,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,204.22,0.002448604,200.5185714,196.0748
12/9/2016,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,205.46,0.006040658,201.0378571,196.2894
12/12/2016,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,205.22,-0.00114788,201.4328571,196.4698
12/13/2016,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227,227.76,110477500,206.59,0.00667407,201.8978571,196.6872
12/14/2016,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,204.89,-0.008254373,202.2335714,196.8904
12/15/2016,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,205.73,0.004117188,202.5764286,197.0932
12/16/2016,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,205.33,-0.001955772,202.9578571,197.2854
12/19/2016,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,205.77,0.00217757,203.3428571,197.4998
12/20/2016,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,206.57,0.003857378,203.8192857,197.7098
12/21/2016,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,205.99,-0.002782693,204.3071429,197.9578
12/22/2016,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,205.64,-0.001727342,204.7628571,198.1936
12/23/2016,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,205.94,0.001464314,205.1542857,198.4482
12/27/2016,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226,226.27,42672500,206.45,0.002480967,205.5371429,198.711
12/28/2016,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,204.74,-0.008264477,205.61,198.953
12/29/2016,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,204.7,-0.000222835,205.6442857,199.17
12/30/2016,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,203.95,-0.003655006,205.5364286,199.3618
1/3/2017,2017,1,3,Tuesday,1,2017-01,225.04,225.83,223.88,225.24,91366500,205.51,0.007649861,205.5571429,199.592
1/4/2017,2017,1,4,Wednesday,1,2017-01,225.62,226.75,225.61,226.58,78744400,206.73,0.005949329,205.5671429,199.8448
1/5/2017,2017,1,5,Thursday,1,2017-01,226.27,226.58,225.48,226.4,78379000,206.57,-0.000794487,205.6871429,200.0778
1/6/2017,2017,1,6,Friday,1,2017-01,226.53,227.75,225.9,227.21,71559900,207.31,0.003577812,205.8,200.3388
1/9/2017,2017,1,9,Monday,2,2017-02,226.91,227.07,226.42,226.46,46939700,206.62,-0.003300741,205.8921429,200.5938
1/10/2017,2017,1,10,Tuesday,2,2017-02,226.48,227.45,226.01,226.46,63771900,206.62,0,205.9528571,200.859
1/11/2017,2017,1,11,Wednesday,2,2017-02,226.36,227.1,225.59,227.1,74650000,207.21,0.002826043,205.9985714,201.1474
1/12/2017,2017,1,12,Thursday,2,2017-02,226.5,226.75,224.96,226.53,72113200,206.69,-0.002510114,206.0485714,201.4254
1/13/2017,2017,1,13,Friday,2,2017-02,226.73,227.4,226.69,227.05,62717900,207.16,0.002295691,206.1571429,201.7406
1/17/2017,2017,1,17,Tuesday,3,2017-03,226.31,226.78,225.8,226.25,61240800,206.43,-0.003523374,206.1921429,202.0642
1/18/2017,2017,1,18,Wednesday,3,2017-03,226.54,226.8,225.9,226.75,54793300,206.89,0.002209683,206.2235714,202.4146
1/19/2017,2017,1,19,Thursday,3,2017-03,226.84,227,225.41,225.91,66608800,206.12,-0.003704383,206.3221429,202.7536
1/20/2017,2017,1,20,Friday,3,2017-03,226.7,227.31,225.97,226.74,129168600,206.88,0.003673962,206.4778571,203.0244
1/23/2017,2017,1,23,Monday,4,2017-04,226.74,226.81,225.27,226.15,75061600,206.34,-0.002602092,206.6485714,203.267
1/24/2017,2017,1,24,Tuesday,4,2017-04,226.4,228.08,226.27,227.6,95555300,207.66,0.006411758,206.8021429,203.4948
1/25/2017,2017,1,25,Wednesday,4,2017-04,228.7,229.57,228.51,229.57,84437700,209.46,0.008655513,206.9971429,203.7488
1/26/2017,2017,1,26,Thursday,4,2017-04,229.4,229.71,229.01,229.33,59970700,209.24,-0.001045373,207.1878571,204.0076
1/27/2017,2017,1,27,Friday,4,2017-04,229.42,229.59,228.76,228.97,59711100,208.91,-0.001569773,207.3021429,204.2566
1/30/2017,2017,1,30,Monday,5,2017-05,228.17,228.2,226.41,227.55,79737300,207.62,-0.00620183,207.3735714,204.4492
1/31/2017,2017,1,31,Tuesday,5,2017-05,226.98,227.6,226.32,227.53,75880800,207.6,-8.79E-05,207.4435714,204.6488
2/1/2017,2017,2,1,Wednesday,5,2017-05,227.53,228.59,226.94,227.62,79117700,207.68,0.000395585,207.4771429,204.8296
2/2/2017,2017,2,2,Thursday,5,2017-05,227.62,228.1,226.82,227.77,69657600,207.82,0.000658974,207.5578571,205.0222
2/3/2017,2017,2,3,Friday,5,2017-05,228.82,229.55,228.46,229.34,80563200,209.25,0.006892972,207.7071429,205.2134
2/6/2017,2017,2,6,Monday,6,2017-06,228.87,229.33,228.54,228.93,57790100,208.88,-0.00178774,207.8821429,205.3894
2/7/2017,2017,2,7,Tuesday,6,2017-06,229.38,229.66,228.72,228.94,57931200,208.89,4.38E-05,208.025,205.5634
2/8/2017,2017,2,8,Wednesday,6,2017-06,228.94,229.39,228.31,229.24,51566200,209.16,0.001310275,208.2421429,205.728
2/9/2017,2017,2,9,Thursday,6,2017-06,229.24,230.95,229.24,230.6,65955200,210.4,0.005932551,208.4935714,205.9362
2/10/2017,2017,2,10,Friday,6,2017-06,231,231.77,230.62,231.51,66015900,211.23,0.003946189,208.8428571,206.1532
2/13/2017,2017,2,13,Monday,7,2017-07,232.08,233.07,232.05,232.77,55182100,212.38,0.005442616,209.18,206.4028
2/14/2017,2017,2,14,Tuesday,7,2017-07,232.56,233.71,232.16,233.7,71109000,213.23,0.003995473,209.4492857,206.6842
2/15/2017,2017,2,15,Wednesday,7,2017-07,233.45,235.14,233.39,234.92,86785800,214.34,0.005220224,209.8135714,206.9858
2/16/2017,2017,2,16,Thursday,7,2017-07,234.95,235.16,233.85,234.72,84722400,214.16,-0.000851495,210.1885714,207.2598
2/17/2017,2017,2,17,Friday,7,2017-07,233.95,235.09,233.93,235.09,77204100,214.5,0.001576619,210.68,207.528
2/21/2017,2017,2,21,Tuesday,8,2017-08,235.52,236.69,235.51,236.49,88946100,215.77,0.005955086,211.2635714,207.769
2/22/2017,2017,2,22,Wednesday,8,2017-08,236.02,236.54,235.83,236.28,62115200,215.58,-0.000887918,211.8278571,207.9962
2/23/2017,2017,2,23,Thursday,8,2017-08,236.88,236.9,235.56,236.44,74615900,215.73,0.000677148,212.3928571,208.2016
2/24/2017,2017,2,24,Friday,8,2017-08,235.46,236.79,235.41,236.74,82381600,216,0.001268996,212.875,208.4172
2/27/2017,2017,2,27,Monday,9,2017-09,236.64,237.31,236.35,237.11,56515400,216.34,0.001562812,213.4078571,208.6122
2/28/2017,2017,2,28,Tuesday,9,2017-09,236.67,236.95,236.02,236.47,96961900,215.76,-0.00269932,213.8985714,208.8296
3/1/2017,2017,3,1,Wednesday,9,2017-09,238.39,240.32,238.37,239.78,149158200,218.78,0.013997638,214.5857143,209.0906
3/2/2017,2017,3,2,Thursday,9,2017-09,239.56,239.57,238.21,238.27,70246000,217.4,-0.006297608,215.0857143,209.332
3/3/2017,2017,3,3,Friday,9,2017-09,238.17,238.61,237.73,238.42,81974300,217.53,0.00062966,215.5357143,209.5672
3/6/2017,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,216.89,-0.002977832,215.8578571,209.7736
3/7/2017,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237,65103700,216.24,-0.002986937,216.0728571,209.9786
3/8/2017,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,215.84,-0.001856481,216.18,210.1826
3/9/2017,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,216.11,0.001267928,216.3192857,210.386
3/10/2017,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,216.87,0.003504257,216.4885714,210.5944
3/13/2017,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,216.98,0.000504971,216.575,210.8392
3/14/2017,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,216.15,-0.003826618,216.6157143,211.0682
3/15/2017,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,218.02,0.008653446,216.7792857,211.3496
3/16/2017,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,217.59,-0.00196682,216.8928571,211.5912
3/17/2017,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,217.21,-0.00175639,216.955,211.8008
3/20/2017,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,216.97,-0.001096812,217.0414286,212.0088
3/21/2017,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,214.18,-0.012839615,216.7128571,212.1462
3/22/2017,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,214.69,0.002353259,216.5192857,212.3076
3/23/2017,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,214.46,-0.001067113,216.3,212.4644
3/24/2017,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,214.3,-0.000726446,216.115,212.6062
3/27/2017,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,214.08,-0.00102638,215.9607143,212.754
3/28/2017,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,215.64,0.00727707,215.9464286,212.9236
3/29/2017,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,215.84,0.000934604,215.9271429,213.1118
3/30/2017,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,216.53,0.003184285,215.9028571,213.3046
3/31/2017,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,216.03,-0.002327622,215.835,213.5028
4/3/2017,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,215.65,-0.00173923,215.7992857,213.6782
4/4/2017,2017,4,4,Tuesday,14,2017-14,235,235.58,234.56,235.48,56466200,215.79,0.000637524,215.64,213.8672
4/5/2017,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,215.15,-0.002972676,215.4657143,214.017
4/6/2017,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,215.75,0.002811182,215.3614286,214.1428
4/7/2017,2017,4,7,Friday,14,2017-14,235.15,236,234.64,235.2,74412300,215.53,-0.001019562,215.2585714,214.2686
4/10/2017,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,215.66,0.000595186,215.3642857,214.4036
4/11/2017,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,215.4,-0.001189736,215.415,214.5592
4/12/2017,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,214.46,-0.004381728,215.415,214.6964
4/13/2017,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,213.07,-0.006494899,215.3271429,214.8042
4/17/2017,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,214.95,0.008859996,215.3892857,214.9468
4/18/2017,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,214.31,-0.002984563,215.2942857,215.048
4/19/2017,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,213.92,-0.001838362,215.1571429,215.1488
4/20/2017,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,215.66,0.008138929,215.095,215.2842
4/21/2017,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,214.97,-0.003186708,215.0192857,215.4004
4/24/2017,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,217.34,0.01099795,215.14,215.5392
4/25/2017,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,218.6,0.005818527,215.3407143,215.6866
4/26/2017,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,218.46,-0.000628849,215.5771429,215.8082
4/27/2017,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,218.65,0.000838923,215.7842857,215.9166
4/28/2017,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,218.17,-0.0021794,215.9728571,215.9932
5/1/2017,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,218.72,0.002520432,216.1914286,216.0844
5/2/2017,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,218.8,0.000376936,216.4342857,216.1704
5/3/2017,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,218.54,-0.001214487,216.7257143,216.2258
5/4/2017,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,218.79,0.00117414,217.1342857,216.29
5/5/2017,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,219.65,0.003936805,217.47,216.3684
5/8/2017,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,219.62,-0.000166861,217.8492857,216.4408
5/9/2017,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,219.42,-0.000917818,218.2421429,216.5024
5/10/2017,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,219.81,0.001795736,218.5385714,216.5834
5/11/2017,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,219.36,-0.0020427,218.8521429,216.595
5/12/2017,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,218.99,-0.001671116,218.97,216.6268
5/15/2017,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,220.2,0.005523623,219.0842857,216.6802
5/16/2017,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,220,-0.00091572,219.1942857,216.7424
5/17/2017,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,216.1,-0.017743865,219.0121429,216.7396
5/18/2017,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,216.97,0.004028464,218.9264286,216.7622
5/19/2017,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,218.38,0.00650413,218.9021429,216.8076
5/22/2017,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,219.49,0.005077434,218.9514286,216.86
5/23/2017,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,219.97,0.002212741,219.0535714,216.9198
5/24/2017,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,220.49,0.002332714,219.175,217.0066
5/25/2017,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,221.54,0.004779623,219.31,217.077
5/26/2017,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,221.5,-0.000206764,219.4442857,217.1552
5/30/2017,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,221.3,-0.000868769,219.5785714,217.237
5/31/2017,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,221.25,-0.000248632,219.6814286,217.3226
6/1/2017,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,223.01,0.007952493,219.9421429,217.4992
6/2/2017,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,223.75,0.003328216,220.2821429,217.6804
6/5/2017,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,223.59,-0.000737059,220.5242857,217.863
6/6/2017,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,222.87,-0.003196779,220.7292857,218.0344
6/7/2017,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,223.28,0.001850195,221.2421429,218.2184
6/8/2017,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,223.39,0.000492447,221.7007143,218.3734
6/9/2017,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,223.05,-0.001517664,222.0342857,218.5176
6/12/2017,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,223.01,-0.000205431,222.2857143,218.6472
6/13/2017,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,224.1,0.004889826,222.5807143,218.8086
6/14/2017,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,223.81,-0.001267626,222.8178571,218.9718
6/15/2017,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,223.38,-0.001924476,222.9492857,219.1236
6/16/2017,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,223.43,0.000218653,223.0871429,219.2892
6/19/2017,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,225.29,0.008324945,223.3721429,219.48
6/20/2017,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,223.77,-0.006743963,223.5521429,219.6448
6/21/2017,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,223.72,-0.000246911,223.6028571,219.806
6/22/2017,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,223.62,-0.000452612,223.5935714,219.9704
6/23/2017,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,223.88,0.001194069,223.6142857,220.1588
6/26/2017,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,224.03,0.000658105,223.6971429,220.378
6/27/2017,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,222.23,-0.008056213,223.6221429,220.5236
6/28/2017,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600,224.22,0.008950409,223.6814286,220.7218
6/29/2017,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700,222.24,-0.008788665,223.6235714,220.8882
6/30/2017,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700,222.66,0.001864262,223.5985714,221.0282
7/3/2017,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800,223.04,0.001695499,223.5228571,221.1896
7/5/2017,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600,223.55,0.002312322,223.5042857,221.3138
7/6/2017,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800,221.51,-0.009144542,223.3707143,221.372
7/7/2017,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300,222.94,0.006485,223.3357143,221.4616
7/10/2017,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300,223.18,0.001073995,223.185,221.5522
7/11/2017,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600,223.02,-0.000742758,223.1314286,221.6492
7/12/2017,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400,224.69,0.007514864,223.2007143,221.7686
7/13/2017,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600,225.07,0.00168021,223.3042857,221.894
7/14/2017,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700,226.12,0.004664048,223.4642857,222.0456
7/17/2017,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900,226.09,-0.000122072,223.6114286,222.1916
7/18/2017,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500,226.21,0.000529382,223.8957143,222.3228
7/19/2017,2017,7,19,Wednesday,29,2017-29,246.02,247,246.01,246.99,51034300,227.44,0.005413923,224.1257143,222.4792
7/20/2017,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200,227.54,0.000445477,224.5042857,222.6416
7/21/2017,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800,227.34,-0.000890356,224.8385714,222.7922
7/24/2017,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300,227.28,-0.000243041,225.1414286,222.9506
7/25/2017,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600,227.83,0.002431133,225.4471429,223.1274
7/26/2017,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400,227.84,4.03E-05,225.8992857,223.2802
7/27/2017,2017,7,27,Thursday,30,2017-30,247.96,248,245.68,247.2,70766600,227.63,-0.000929619,226.2342857,223.4328
7/28/2017,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400,227.36,-0.001173009,226.5328571,223.658
7/31/2017,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700,227.24,-0.000567026,226.8342857,223.8634
8/1/2017,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400,227.74,0.002228766,227.0521429,224.0506
8/2/2017,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200,227.85,0.000485284,227.2507143,224.2178
8/3/2017,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000,227.41,-0.001939926,227.3428571,224.3666
8/4/2017,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800,227.82,0.001822115,227.4664286,224.5132
8/7/2017,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000,228.25,0.001859187,227.6121429,224.6474
8/8/2017,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400,227.69,-0.002460812,227.63,224.7712
8/9/2017,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600,227.68,-4.04E-05,227.64,224.8988
8/10/2017,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500,224.46,-0.014115413,227.4342857,224.963
8/11/2017,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900,224.8,0.001476909,227.2571429,224.9988
8/14/2017,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900,227.02,0.009913065,227.1992857,225.0642
8/15/2017,2017,8,15,Tuesday,33,2017-33,246.98,247,246.16,246.51,55242700,227,-0.000121654,227.1392857,225.1324
8/16/2017,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500,227.39,0.001744239,227.1221429,225.2228
