Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
7/31/2018,2018,7,31,Tuesday,30,2018-30,11.49,11.49,11.49,11.49,0,10.53,0.00174364,10.565,10.527
8/1/2018,2018,8,1,Wednesday,30,2018-30,11.48,11.48,11.48,11.48,0,10.52,-0.000870257,10.56071429,10.5274
8/2/2018,2018,8,2,Thursday,30,2018-30,11.49,11.49,11.49,11.49,0,10.53,0.000871015,10.55714286,10.5282
8/3/2018,2018,8,3,Friday,30,2018-30,11.49,11.49,11.49,11.49,0,10.53,0,10.55571429,10.5294
8/6/2018,2018,8,6,Monday,31,2018-31,11.49,11.49,11.49,11.49,0,10.53,0,10.55285714,10.5306
8/7/2018,2018,8,7,Tuesday,31,2018-31,11.51,11.51,11.51,11.51,0,10.55,0.001740786,10.55,10.532
8/8/2018,2018,8,8,Wednesday,31,2018-31,11.51,11.51,11.51,11.51,0,10.55,0,10.54785714,10.5344
8/9/2018,2018,8,9,Thursday,31,2018-31,11.52,11.52,11.52,11.52,0,10.56,0.000868835,10.54714286,10.5366
8/10/2018,2018,8,10,Friday,31,2018-31,11.49,11.49,11.49,11.49,0,10.53,-0.002604334,10.54357143,10.5384
8/13/2018,2018,8,13,Monday,32,2018-32,11.46,11.46,11.46,11.46,0,10.5,-0.002610863,10.53928571,10.5388
8/14/2018,2018,8,14,Tuesday,32,2018-32,11.48,11.48,11.48,11.48,0,10.52,0.001745162,10.535,10.5394
8/15/2018,2018,8,15,Wednesday,32,2018-32,11.44,11.44,11.44,11.44,0,10.49,-0.003484334,10.52857143,10.5392
8/16/2018,2018,8,16,Thursday,32,2018-32,11.46,11.46,11.46,11.46,0,10.5,0.001748304,10.525,10.5384
8/17/2018,2018,8,17,Friday,32,2018-32,11.46,11.46,11.46,11.46,0,10.5,0,10.52428571,10.5378
8/20/2018,2018,8,20,Monday,33,2018-33,11.47,11.47,11.47,11.47,0,10.51,0.000872535,10.52285714,10.5372
8/21/2018,2018,8,21,Tuesday,33,2018-33,11.49,11.49,11.49,11.49,0,10.53,0.00174364,10.52357143,10.5368
8/22/2018,2018,8,22,Wednesday,33,2018-33,11.49,11.49,11.49,11.49,0,10.53,0,10.52357143,10.536
8/23/2018,2018,8,23,Thursday,33,2018-33,11.49,11.49,11.49,11.49,0,10.53,0,10.52357143,10.5354
8/24/2018,2018,8,24,Friday,33,2018-33,11.51,11.51,11.51,11.51,0,10.55,0.001740786,10.525,10.5348
8/27/2018,2018,8,27,Monday,34,2018-34,11.53,11.53,11.53,11.53,0,10.57,0.00173749,10.52642857,10.535
8/28/2018,2018,8,28,Tuesday,34,2018-34,11.54,11.54,11.54,11.54,0,10.58,0.000867419,10.52857143,10.5354
8/29/2018,2018,8,29,Wednesday,34,2018-34,11.56,11.56,11.56,11.56,0,10.6,0.001733064,10.53142857,10.5366
8/30/2018,2018,8,30,Thursday,34,2018-34,11.54,11.54,11.54,11.54,0,10.58,-0.001730065,10.535,10.5364
8/31/2018,2018,8,31,Friday,34,2018-34,11.54,11.54,11.54,11.54,0,10.58,0,10.54071429,10.5368
9/4/2018,2018,9,4,Tuesday,35,2018-35,11.54,11.54,11.54,11.54,0,10.58,0,10.545,10.5372
9/5/2018,2018,9,5,Wednesday,35,2018-35,11.51,11.51,11.51,11.51,0,10.55,-0.00259964,10.54928571,10.5386
9/6/2018,2018,9,6,Thursday,35,2018-35,11.5,11.5,11.5,11.5,0,10.54,-0.000868835,10.55214286,10.5396
9/7/2018,2018,9,7,Friday,35,2018-35,11.52,11.52,11.52,11.52,0,10.56,0.001739182,10.55642857,10.5416
9/10/2018,2018,9,10,Monday,36,2018-36,11.52,11.52,11.52,11.52,0,10.56,0,10.56,10.5436
9/11/2018,2018,9,11,Tuesday,36,2018-36,11.53,11.53,11.53,11.53,0,10.57,0.000867901,10.56285714,10.5454
9/12/2018,2018,9,12,Wednesday,36,2018-36,11.55,11.55,11.55,11.55,0,10.59,0.001734567,10.56714286,10.5476
9/13/2018,2018,9,13,Thursday,36,2018-36,11.56,11.56,11.56,11.56,0,10.6,0.000865917,10.57214286,10.55
9/14/2018,2018,9,14,Friday,36,2018-36,11.58,11.58,11.58,11.58,0,10.61,0.001730155,10.57642857,10.5522
9/17/2018,2018,9,17,Monday,37,2018-37,11.55,11.55,11.55,11.55,0,10.59,-0.00259084,10.57785714,10.5536
9/18/2018,2018,9,18,Tuesday,37,2018-37,11.58,11.58,11.58,11.58,0,10.61,0.00259757,10.58,10.5546
9/19/2018,2018,9,19,Wednesday,37,2018-37,11.58,11.58,11.58,11.58,0,10.61,0,10.58071429,10.5556
9/20/2018,2018,9,20,Thursday,37,2018-37,11.59,11.59,11.59,11.59,0,10.62,0.000863583,10.58357143,10.5574
9/21/2018,2018,9,21,Friday,37,2018-37,11.59,11.59,11.59,11.59,0,10.62,0,10.58642857,10.5582
9/24/2018,2018,9,24,Monday,38,2018-38,11.57,11.57,11.57,11.57,0,10.61,-0.001725766,10.58857143,10.5588
9/25/2018,2018,9,25,Tuesday,38,2018-38,11.58,11.58,11.58,11.58,0,10.61,0.00086442,10.59285714,10.56
9/26/2018,2018,9,26,Wednesday,38,2018-38,11.58,11.58,11.58,11.58,0,10.61,0,10.59785714,10.5608
9/27/2018,2018,9,27,Thursday,38,2018-38,11.6,11.6,11.6,11.6,0,10.63,0.001727077,10.60285714,10.5616
9/28/2018,2018,9,28,Friday,38,2018-38,11.58,11.58,11.58,11.58,0,10.61,-0.001724099,10.60642857,10.5622
10/1/2018,2018,10,1,Monday,39,2018-39,11.57,11.57,11.57,11.57,0,10.61,-0.000863673,10.60928571,10.563
10/2/2018,2018,10,2,Tuesday,39,2018-39,11.53,11.53,11.53,11.53,0,10.57,-0.00345723,10.60785714,10.5628
10/3/2018,2018,10,3,Wednesday,39,2018-39,11.56,11.56,11.56,11.56,0,10.6,0.002601986,10.60785714,10.5636
10/4/2018,2018,10,4,Thursday,39,2018-39,11.5,11.5,11.5,11.5,0,10.54,-0.005190286,10.60285714,10.5628
10/5/2018,2018,10,5,Friday,39,2018-39,11.48,11.48,11.48,11.48,0,10.52,-0.001739182,10.59785714,10.5616
10/8/2018,2018,10,8,Monday,40,2018-40,11.44,11.44,11.44,11.44,0,10.49,-0.003484334,10.58928571,10.5604
10/9/2018,2018,10,9,Tuesday,40,2018-40,11.41,11.41,11.41,11.41,0,10.46,-0.002622365,10.57857143,10.5594
10/10/2018,2018,10,10,Wednesday,40,2018-40,11.34,11.34,11.34,11.34,0,10.39,-0.006134969,10.56214286,10.5566
10/11/2018,2018,10,11,Thursday,40,2018-40,11.3,11.3,11.3,11.3,0,10.36,-0.003527258,10.54357143,10.5534
10/12/2018,2018,10,12,Friday,40,2018-40,11.35,11.35,11.35,11.35,0,10.4,0.004424634,10.52857143,10.5508
10/15/2018,2018,10,15,Monday,41,2018-41,11.34,11.34,11.34,11.34,0,10.39,-0.000880992,10.51285714,10.548
10/16/2018,2018,10,16,Tuesday,41,2018-41,11.4,11.4,11.4,11.4,0,10.45,0.005290979,10.50142857,10.5464
10/17/2018,2018,10,17,Wednesday,41,2018-41,11.39,11.39,11.39,11.39,0,10.44,-0.000877037,10.48785714,10.5442
10/18/2018,2018,10,18,Thursday,41,2018-41,11.36,11.36,11.36,11.36,0,10.41,-0.002634059,10.47357143,10.5414
10/19/2018,2018,10,19,Friday,41,2018-41,11.34,11.34,11.34,11.34,0,10.39,-0.001760524,10.45785714,10.538
10/22/2018,2018,10,22,Monday,42,2018-42,11.33,11.33,11.33,11.33,0,10.39,-0.000881769,10.445,10.5352
10/23/2018,2018,10,23,Tuesday,42,2018-42,11.28,11.28,11.28,11.28,0,10.34,-0.004413194,10.42642857,10.532
10/24/2018,2018,10,24,Wednesday,42,2018-42,11.21,11.21,11.21,11.21,0,10.28,-0.00620549,10.40785714,10.5272
10/25/2018,2018,10,25,Thursday,42,2018-42,11.23,11.23,11.23,11.23,0,10.29,0.001783989,10.39142857,10.5232
10/26/2018,2018,10,26,Friday,42,2018-42,11.18,11.18,11.18,11.18,0,10.25,-0.004452307,10.37428571,10.5182
10/29/2018,2018,10,29,Monday,43,2018-43,11.14,11.14,11.14,11.14,0,10.21,-0.003577831,10.35642857,10.5124
10/30/2018,2018,10,30,Tuesday,43,2018-43,11.18,11.18,11.18,11.18,0,10.25,0.003590678,10.34642857,10.5072
10/31/2018,2018,10,31,Wednesday,43,2018-43,11.27,11.27,11.27,11.27,0,10.33,0.008050142,10.34428571,10.5032
11/1/2018,2018,11,1,Thursday,43,2018-43,11.31,11.31,11.31,11.31,0,10.37,0.003549166,10.34214286,10.5
11/2/2018,2018,11,2,Friday,43,2018-43,11.33,11.33,11.33,11.33,0,10.39,0.001768399,10.34214286,10.4972
11/5/2018,2018,11,5,Monday,44,2018-44,11.3,11.3,11.3,11.3,0,10.36,-0.002647824,10.33571429,10.4934
11/6/2018,2018,11,6,Tuesday,44,2018-44,11.3,11.3,11.3,11.3,0,10.36,0,10.33,10.4892
11/7/2018,2018,11,7,Wednesday,44,2018-44,11.34,11.34,11.34,11.34,0,10.39,0.003539744,10.32857143,10.4854
11/8/2018,2018,11,8,Thursday,44,2018-44,11.33,11.33,11.33,11.33,0,10.39,-0.000881769,10.32857143,10.4812
11/9/2018,2018,11,9,Friday,44,2018-44,11.3,11.3,11.3,11.3,0,10.36,-0.002647824,10.32642857,10.4768
11/12/2018,2018,11,12,Monday,45,2018-45,11.26,11.26,11.26,11.26,0,10.32,-0.003539928,10.325,10.4716
11/13/2018,2018,11,13,Tuesday,45,2018-45,11.26,11.26,11.26,11.26,0,10.32,0,10.32785714,10.4664
11/14/2018,2018,11,14,Wednesday,45,2018-45,11.25,11.25,11.25,11.25,0,10.31,-0.000888033,10.32928571,10.4616
11/15/2018,2018,11,15,Thursday,45,2018-45,11.27,11.27,11.27,11.27,0,10.33,0.001777831,10.335,10.4574
11/16/2018,2018,11,16,Friday,45,2018-45,11.26,11.26,11.26,11.26,0,10.32,-0.00088743,10.34285714,10.4526
11/19/2018,2018,11,19,Monday,46,2018-46,11.2,11.2,11.2,11.2,0,10.27,-0.005328571,10.34428571,10.4468
11/20/2018,2018,11,20,Tuesday,46,2018-46,11.17,11.17,11.17,11.17,0,10.24,-0.002678651,10.33785714,10.4402
11/21/2018,2018,11,21,Wednesday,46,2018-46,11.21,11.21,11.21,11.21,0,10.28,0.00358122,10.33142857,10.434
11/23/2018,2018,11,23,Friday,46,2018-46,11.21,11.21,11.21,11.21,0,10.28,0,10.32357143,10.4276
11/26/2018,2018,11,26,Monday,47,2018-47,11.26,11.26,11.26,11.26,0,10.32,0.004460157,10.32071429,10.4218
11/27/2018,2018,11,27,Tuesday,47,2018-47,11.24,11.24,11.24,11.24,0,10.3,-0.001776159,10.31642857,10.416
11/28/2018,2018,11,28,Wednesday,47,2018-47,11.29,11.29,11.29,11.29,0,10.35,0.004448346,10.31357143,10.4108
11/29/2018,2018,11,29,Thursday,47,2018-47,11.28,11.28,11.28,11.28,0,10.34,-0.000885766,10.31,10.4054
11/30/2018,2018,11,30,Friday,47,2018-47,11.29,11.29,11.29,11.29,0,10.35,0.000886551,10.30928571,10.4
12/3/2018,2018,12,3,Monday,48,2018-48,11.33,11.33,11.33,11.33,0,10.39,0.003543064,10.31428571,10.3954
12/4/2018,2018,12,4,Tuesday,48,2018-48,11.24,11.24,11.24,11.24,0,10.3,-0.007943565,10.31285714,10.3892
12/6/2018,2018,12,6,Thursday,48,2018-48,11.21,11.21,11.21,11.21,0,10.28,-0.002668933,10.31071429,10.3826
12/7/2018,2018,12,7,Friday,48,2018-48,11.16,11.16,11.16,11.16,0,10.23,-0.004460343,10.30357143,10.375
12/10/2018,2018,12,10,Monday,49,2018-49,11.15,11.15,11.15,11.15,0,10.22,-0.000896177,10.29642857,10.3668
12/11/2018,2018,12,11,Tuesday,49,2018-49,11.14,11.14,11.14,11.14,0,10.21,-0.000896794,10.29214286,10.3588
12/12/2018,2018,12,12,Wednesday,49,2018-49,11.18,11.18,11.18,11.18,0,10.25,0.003590678,10.29285714,10.3516
12/13/2018,2018,12,13,Thursday,49,2018-49,11.16,11.16,11.16,11.16,0,10.23,-0.001788869,10.28928571,10.3448
12/14/2018,2018,12,14,Friday,49,2018-49,11.14,11.14,11.14,11.14,0,10.21,-0.001792168,10.28428571,10.337
12/17/2018,2018,12,17,Monday,50,2018-50,11.09,11.09,11.09,11.09,0,10.17,-0.00448837,10.27357143,10.3296
12/18/2018,2018,12,18,Tuesday,50,2018-50,11.08,11.08,11.08,11.08,0,10.16,-0.00090174,10.26357143,10.3224
12/19/2018,2018,12,19,Wednesday,50,2018-50,11.04,11.04,11.04,11.04,0,10.12,-0.003610028,10.24714286,10.315
12/20/2018,2018,12,20,Thursday,50,2018-50,10.98,10.98,10.98,10.98,0,10.06,-0.00543485,10.22714286,10.307
12/21/2018,2018,12,21,Friday,50,2018-50,10.93,10.93,10.93,10.93,0,10.02,-0.00455368,10.20357143,10.2996
12/24/2018,2018,12,24,Monday,51,2018-51,10.89,10.89,10.89,10.89,0,9.98,-0.003659571,10.17428571,10.292
12/26/2018,2018,12,26,Wednesday,51,2018-51,10.98,10.98,10.98,10.98,0,10.06,0.008264325,10.15714286,10.2852
12/27/2018,2018,12,27,Thursday,51,2018-51,11.01,11.01,11.01,11.01,0,10.09,0.002732322,10.14357143,10.2792
12/28/2018,2018,12,28,Friday,51,2018-51,10.77,10.77,10.77,10.77,0,10.1,0.001115427,10.13428571,10.2722
12/31/2018,2018,12,31,Monday,52,2018-52,10.8,10.8,10.8,10.8,0,10.13,0.00278546,10.12785714,10.266
1/2/2019,2019,1,2,Wednesday,0,2019-00,10.8,10.8,10.8,10.8,0,10.13,0,10.12214286,10.2604
1/3/2019,2019,1,3,Thursday,0,2019-00,10.72,10.72,10.72,10.72,0,10.06,-0.007407322,10.10857143,10.2538
1/4/2019,2019,1,4,Friday,0,2019-00,10.83,10.83,10.83,10.83,0,10.16,0.010261241,10.10357143,10.2492
1/7/2019,2019,1,7,Monday,1,2019-01,10.87,10.87,10.87,10.87,0,10.2,0.003693307,10.10285714,10.2464
1/8/2019,2019,1,8,Tuesday,1,2019-01,10.9,10.9,10.9,10.9,0,10.23,0.002759928,10.10714286,10.2454
1/9/2019,2019,1,9,Wednesday,1,2019-01,10.93,10.93,10.93,10.93,0,10.25,0.002752332,10.11357143,10.2446
1/10/2019,2019,1,10,Thursday,1,2019-01,10.95,10.95,10.95,10.95,0,10.27,0.001829759,10.12428571,10.245
1/11/2019,2019,1,11,Friday,1,2019-01,10.95,10.95,10.95,10.95,0,10.27,0,10.13928571,10.2462
1/14/2019,2019,1,14,Monday,2,2019-02,10.94,10.94,10.94,10.94,0,10.26,-0.000913255,10.15642857,10.2464
1/15/2019,2019,1,15,Tuesday,2,2019-02,10.95,10.95,10.95,10.95,0,10.27,0.00091409,10.17714286,10.2452
1/16/2019,2019,1,16,Wednesday,2,2019-02,10.98,10.98,10.98,10.98,0,10.3,0.002739857,10.19428571,10.2438
1/17/2019,2019,1,17,Thursday,2,2019-02,10.99,10.99,10.99,10.99,0,10.31,0.000910574,10.21,10.2422
1/18/2019,2019,1,18,Friday,2,2019-02,11.02,11.02,11.02,11.02,0,10.34,0.002729885,10.22714286,10.2418
1/22/2019,2019,1,22,Tuesday,3,2019-03,10.99,10.99,10.99,10.99,0,10.31,-0.002722453,10.24,10.2408
1/23/2019,2019,1,23,Wednesday,3,2019-03,10.98,10.98,10.98,10.98,0,10.3,-0.000909746,10.25214286,10.239
1/24/2019,2019,1,24,Thursday,3,2019-03,10.99,10.99,10.99,10.99,0,10.31,0.000910574,10.27,10.2374
1/25/2019,2019,1,25,Friday,3,2019-03,11.03,11.03,11.03,11.03,0,10.35,0.003639816,10.28357143,10.2372
1/28/2019,2019,1,28,Monday,4,2019-04,11,11,11,11,0,10.32,-0.002719985,10.29214286,10.2372
1/29/2019,2019,1,29,Tuesday,4,2019-04,11.01,11.01,11.01,11.01,0,10.33,0.000909196,10.29928571,10.2374
1/30/2019,2019,1,30,Wednesday,4,2019-04,11.05,11.05,11.05,11.05,0,10.37,0.003633111,10.30785714,10.2386
1/31/2019,2019,1,31,Thursday,4,2019-04,11.07,11.07,11.07,11.07,0,10.38,0.001809796,10.31571429,10.2396
2/1/2019,2019,2,1,Friday,4,2019-04,11.08,11.08,11.08,11.08,0,10.39,0.000903447,10.32428571,10.241
2/4/2019,2019,2,4,Monday,5,2019-05,11.09,11.09,11.09,11.09,0,10.4,0.000902448,10.33428571,10.2436
2/5/2019,2019,2,5,Tuesday,5,2019-05,11.11,11.11,11.11,11.11,0,10.42,0.001803543,10.345,10.2472
2/6/2019,2019,2,6,Wednesday,5,2019-05,11.1,11.1,11.1,11.1,0,10.41,-0.000900102,10.35285714,10.2498
2/7/2019,2019,2,7,Thursday,5,2019-05,11.08,11.08,11.08,11.08,0,10.39,-0.001801827,10.35857143,10.252
2/8/2019,2019,2,8,Friday,5,2019-05,11.07,11.07,11.07,11.07,0,10.38,-0.000902631,10.36142857,10.2532
2/11/2019,2019,2,11,Monday,6,2019-06,11.09,11.09,11.09,11.09,0,10.4,0.00180671,10.36785714,10.2552
2/12/2019,2019,2,12,Tuesday,6,2019-06,11.12,11.12,11.12,11.12,0,10.43,0.002705269,10.37714286,10.2568
2/13/2019,2019,2,13,Wednesday,6,2019-06,11.12,11.12,11.12,11.12,0,10.43,0,10.38571429,10.2586
2/14/2019,2019,2,14,Thursday,6,2019-06,11.14,11.14,11.14,11.14,0,10.45,0.001798403,10.39285714,10.2606
2/15/2019,2019,2,15,Friday,6,2019-06,11.17,11.17,11.17,11.17,0,10.48,0.002693127,10.40428571,10.2624
2/19/2019,2019,2,19,Tuesday,7,2019-07,11.17,11.17,11.17,11.17,0,10.48,0,10.415,10.266
2/20/2019,2019,2,20,Wednesday,7,2019-07,11.2,11.2,11.2,11.2,0,10.51,0.002685621,10.425,10.2706
2/21/2019,2019,2,21,Thursday,7,2019-07,11.19,11.19,11.19,11.19,0,10.5,-0.000892779,10.43357143,10.276
2/22/2019,2019,2,22,Friday,7,2019-07,11.23,11.23,11.23,11.23,0,10.54,0.00357467,10.44428571,10.2824
2/25/2019,2019,2,25,Monday,8,2019-08,11.25,11.25,11.25,11.25,0,10.55,0.001780969,10.455,10.2892
2/26/2019,2019,2,26,Tuesday,8,2019-08,11.25,11.25,11.25,11.25,0,10.55,0,10.46428571,10.2952
2/27/2019,2019,2,27,Wednesday,8,2019-08,11.25,11.25,11.25,11.25,0,10.55,0,10.47428571,10.3016
2/28/2019,2019,2,28,Thursday,8,2019-08,11.24,11.24,11.24,11.24,0,10.54,-0.000888992,10.485,10.3082
3/1/2019,2019,3,1,Friday,8,2019-08,11.27,11.27,11.27,11.27,0,10.57,0.002669167,10.49857143,10.3162
3/4/2019,2019,3,4,Monday,9,2019-09,11.25,11.25,11.25,11.25,0,10.55,-0.001774647,10.50928571,10.324
3/5/2019,2019,3,5,Tuesday,9,2019-09,11.24,11.24,11.24,11.24,0,10.54,-0.000888992,10.51714286,10.3324
3/6/2019,2019,3,6,Wednesday,9,2019-09,11.23,11.23,11.23,11.23,0,10.54,-0.000889602,10.525,10.342
3/7/2019,2019,3,7,Thursday,9,2019-09,11.22,11.22,11.22,11.22,0,10.53,-0.000890484,10.53071429,10.3522
3/8/2019,2019,3,8,Friday,9,2019-09,11.2,11.2,11.2,11.2,0,10.51,-0.001782647,10.53285714,10.3628
3/11/2019,2019,3,11,Monday,10,2019-10,11.22,11.22,11.22,11.22,0,10.53,0.00178583,10.53642857,10.3722
3/12/2019,2019,3,12,Tuesday,10,2019-10,11.23,11.23,11.23,11.23,0,10.54,0.000891278,10.53857143,10.3812
3/13/2019,2019,3,13,Wednesday,10,2019-10,11.24,11.24,11.24,11.24,0,10.54,0.000890394,10.54142857,10.39
3/14/2019,2019,3,14,Thursday,10,2019-10,11.25,11.25,11.25,11.25,0,10.55,0.000889783,10.54214286,10.3984
3/15/2019,2019,3,15,Friday,10,2019-10,11.27,11.27,11.27,11.27,0,10.57,0.001777802,10.54357143,10.4072
3/18/2019,2019,3,18,Monday,11,2019-11,11.26,11.26,11.26,11.26,0,10.56,-0.000887324,10.54428571,10.4172
3/19/2019,2019,3,19,Tuesday,11,2019-11,11.27,11.27,11.27,11.27,0,10.57,0.000888112,10.54571429,10.4254
3/20/2019,2019,3,20,Wednesday,11,2019-11,11.25,11.25,11.25,11.25,0,10.55,-0.001774647,10.54642857,10.4324
3/21/2019,2019,3,21,Thursday,11,2019-11,11.28,11.28,11.28,11.28,0,10.58,0.002666613,10.54714286,10.4394
3/22/2019,2019,3,22,Friday,11,2019-11,11.23,11.23,11.23,11.23,0,10.54,-0.004432596,10.54642857,10.4452
3/25/2019,2019,3,25,Monday,12,2019-12,11.22,11.22,11.22,11.22,0,10.53,-0.000890484,10.54571429,10.4504
3/26/2019,2019,3,26,Tuesday,12,2019-12,11.24,11.24,11.24,11.24,0,10.54,0.001782465,10.54571429,10.4558
3/27/2019,2019,3,27,Wednesday,12,2019-12,11.23,11.23,11.23,11.23,0,10.54,-0.000889602,10.54642857,10.4614
3/28/2019,2019,3,28,Thursday,12,2019-12,11.24,11.24,11.24,11.24,0,10.54,0.000890394,10.54857143,10.4668
3/29/2019,2019,3,29,Friday,12,2019-12,11.27,11.27,11.27,11.27,0,10.61,0.006339995,10.55428571,10.473
4/1/2019,2019,4,1,Monday,13,2019-13,11.3,11.3,11.3,11.3,0,10.64,0.002661877,10.56142857,10.4796
4/2/2019,2019,4,2,Tuesday,13,2019-13,11.31,11.31,11.31,11.31,0,10.65,0.000884967,10.56928571,10.4858
4/3/2019,2019,4,3,Wednesday,13,2019-13,11.33,11.33,11.33,11.33,0,10.67,0.001768369,10.57785714,10.493
4/4/2019,2019,4,4,Thursday,13,2019-13,11.33,11.33,11.33,11.33,0,10.67,0,10.585,10.5004
4/5/2019,2019,4,5,Friday,13,2019-13,11.36,11.36,11.36,11.36,0,10.7,0.002647692,10.595,10.5082
4/8/2019,2019,4,8,Monday,14,2019-14,11.35,11.35,11.35,11.35,0,10.69,-0.000880204,10.60357143,10.515
4/9/2019,2019,4,9,Tuesday,14,2019-14,11.34,11.34,11.34,11.34,0,10.68,-0.000880979,10.61285714,10.5222
4/10/2019,2019,4,10,Wednesday,14,2019-14,11.36,11.36,11.36,11.36,0,10.7,0.001763512,10.62142857,10.5296
4/11/2019,2019,4,11,Thursday,14,2019-14,11.36,11.36,11.36,11.36,0,10.7,0,10.63285714,10.5362
4/12/2019,2019,4,12,Friday,14,2019-14,11.37,11.37,11.37,11.37,0,10.71,0.000880382,10.64571429,10.5428
4/15/2019,2019,4,15,Monday,15,2019-15,11.37,11.37,11.37,11.37,0,10.71,0,10.65785714,10.5492
4/16/2019,2019,4,16,Tuesday,15,2019-15,11.37,11.37,11.37,11.37,0,10.71,0,10.67,10.5554
4/17/2019,2019,4,17,Wednesday,15,2019-15,11.37,11.37,11.37,11.37,0,10.71,0,10.68214286,10.5612
4/18/2019,2019,4,18,Thursday,15,2019-15,11.37,11.37,11.37,11.37,0,10.71,0,10.68928571,10.5672
4/22/2019,2019,4,22,Monday,16,2019-16,11.37,11.37,11.37,11.37,0,10.71,0,10.69428571,10.5736
4/23/2019,2019,4,23,Tuesday,16,2019-16,11.39,11.39,11.39,11.39,0,10.72,0.001759037,10.69928571,10.5804
4/24/2019,2019,4,24,Wednesday,16,2019-16,11.39,11.39,11.39,11.39,0,10.72,0,10.70285714,10.5868
4/25/2019,2019,4,25,Thursday,16,2019-16,11.37,11.37,11.37,11.37,0,10.71,-0.001755948,10.70571429,10.5924
4/26/2019,2019,4,26,Friday,16,2019-16,11.38,11.38,11.38,11.38,0,10.71,0.000879518,10.70642857,10.598
4/29/2019,2019,4,29,Monday,17,2019-17,11.4,11.4,11.4,11.4,0,10.73,0.001757402,10.70928571,10.6036
4/30/2019,2019,4,30,Tuesday,17,2019-17,11.4,11.4,11.4,11.4,0,10.73,0,10.71285714,10.6086
5/1/2019,2019,5,1,Wednesday,17,2019-17,11.38,11.38,11.38,11.38,0,10.71,-0.001754319,10.71357143,10.6132
5/2/2019,2019,5,2,Thursday,17,2019-17,11.38,11.38,11.38,11.38,0,10.71,0,10.71428571,10.6172
5/3/2019,2019,5,3,Friday,17,2019-17,11.4,11.4,11.4,11.4,0,10.73,0.001757402,10.71571429,10.6218
5/6/2019,2019,5,6,Monday,18,2019-18,11.39,11.39,11.39,11.39,0,10.72,-0.000877115,10.71642857,10.6254
5/7/2019,2019,5,7,Tuesday,18,2019-18,11.36,11.36,11.36,11.36,0,10.7,-0.002634011,10.71571429,10.6284
5/8/2019,2019,5,8,Wednesday,18,2019-18,11.36,11.36,11.36,11.36,0,10.7,0,10.715,10.6314
5/9/2019,2019,5,9,Thursday,18,2019-18,11.32,11.32,11.32,11.32,0,10.66,-0.003521082,10.71142857,10.6336
5/10/2019,2019,5,10,Friday,18,2019-18,11.33,11.33,11.33,11.33,0,10.67,0.000883493,10.70857143,10.6362
5/13/2019,2019,5,13,Monday,19,2019-19,11.28,11.28,11.28,11.28,0,10.62,-0.004413207,10.70142857,10.6372
5/14/2019,2019,5,14,Tuesday,19,2019-19,11.31,11.31,11.31,11.31,0,10.65,0.002659698,10.69642857,10.6392
5/15/2019,2019,5,15,Wednesday,19,2019-19,11.33,11.33,11.33,11.33,0,10.67,0.001768369,10.69357143,10.6418
5/16/2019,2019,5,16,Thursday,19,2019-19,11.35,11.35,11.35,11.35,0,10.69,0.001765158,10.69214286,10.6448
5/17/2019,2019,5,17,Friday,19,2019-19,11.33,11.33,11.33,11.33,0,10.67,-0.001762047,10.68785714,10.6476
5/20/2019,2019,5,20,Monday,20,2019-20,11.3,11.3,11.3,11.3,0,10.64,-0.002647871,10.68142857,10.6502
5/21/2019,2019,5,21,Tuesday,20,2019-20,11.33,11.33,11.33,11.33,0,10.67,0.0026549,10.67857143,10.653
5/22/2019,2019,5,22,Wednesday,20,2019-20,11.32,11.32,11.32,11.32,0,10.66,-0.000882713,10.675,10.6554
5/23/2019,2019,5,23,Thursday,20,2019-20,11.28,11.28,11.28,11.28,0,10.62,-0.003533613,10.66714286,10.657
5/24/2019,2019,5,24,Friday,20,2019-20,11.3,11.3,11.3,11.3,0,10.64,0.001773162,10.66142857,10.6588
5/28/2019,2019,5,28,Tuesday,21,2019-21,11.31,11.31,11.31,11.31,0,10.65,0.000884967,10.65785714,10.6604
5/29/2019,2019,5,29,Wednesday,21,2019-21,11.29,11.29,11.29,11.29,0,10.63,-0.001768458,10.65285714,10.6618
5/30/2019,2019,5,30,Thursday,21,2019-21,11.29,11.29,11.29,11.29,0,10.63,0,10.65071429,10.663
5/31/2019,2019,5,31,Friday,21,2019-21,11.28,11.28,11.28,11.28,0,10.62,-0.000885751,10.64714286,10.6644
6/3/2019,2019,6,3,Monday,22,2019-22,11.25,11.25,11.25,11.25,0,10.59,-0.002659428,10.645,10.6646
6/4/2019,2019,6,4,Tuesday,22,2019-22,11.3,11.3,11.3,11.3,0,10.64,0.00444441,10.64428571,10.6666
6/5/2019,2019,6,5,Wednesday,22,2019-22,11.32,11.32,11.32,11.32,0,10.66,0.001769844,10.64357143,10.6692
6/6/2019,2019,6,6,Thursday,22,2019-22,11.32,11.32,11.32,11.32,0,10.66,0,10.64142857,10.6716
6/7/2019,2019,6,7,Friday,22,2019-22,11.35,11.35,11.35,11.35,0,10.69,0.00265021,10.64285714,10.6746
6/10/2019,2019,6,10,Monday,23,2019-23,11.38,11.38,11.38,11.38,0,10.71,0.002643205,10.64785714,10.678
